Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
647,Kim HORNER,,USA,1063,Marathon,https://www.worldathletics.org/athletes/united-states/kim-horner-014408920
648,Mimi SMITH,,USA,1062,Marathon,https://www.worldathletics.org/athletes/united-states/mimi-smith-15056847
649,Vanessa WILSON,11 NOV 1981,AUS,1062,Marathon,https://www.worldathletics.org/athletes/australia/vanessa-wilson-14816611
650,Shelmith NYAWIRA,02 NOV 1984,KEN,1062,Marathon,https://www.worldathletics.org/athletes/kenya/shelmith-nyawira-14613051
651,Yuko KIKUCHI,08 JUN 1992,JPN,1062,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuko-kikuchi-014498819
652,Sakiko MINAGAWA,23 AUG 1994,USA,1062,Marathon,https://www.worldathletics.org/athletes/united-states/sakiko-minagawa-014567098
653,Agate BONNAUD-VIOLLEAU,19 APR 1990,FRA,1061,Marathon,https://www.worldathletics.org/athletes/france/agate-bonnaud-violleau-014800763
654,Mirela SATURNINO DE ANDRADE,09 FEB 1991,BRA,1061,Marathon,https://www.worldathletics.org/athletes/brazil/mirela-saturnino-de-andrade-14496103
655,Theresa HAILEY,27 NOV 1988,USA,1061,Marathon,https://www.worldathletics.org/athletes/united-states/theresa-hailey-014326764
656,Lea NAVARRO,28 JAN 1997,FRA,1061,Marathon,https://www.worldathletics.org/athletes/france/lea-navarro-014584413
657,Valdilene DOS SANTOS SILVA,18 DEC 1991,BRA,1061,Marathon,https://www.worldathletics.org/athletes/brazil/valdilene-dos-santos-silva-14368941
658,Abby MCNULTY,25 FEB 1996,USA,1061,Marathon,https://www.worldathletics.org/athletes/united-states/abby-mcnulty-014502676
659,Jenet MBHELE,06 OCT 1994,RSA,1060,Marathon,https://www.worldathletics.org/athletes/south-africa/jenet-mbhele-014696915
660,Allie KIEFFER,16 SEP 1987,USA,1060,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/allie-kieffer-014464599
661,Seika OGATA,10 APR 2000,JPN,1060,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/seika-ogata-014855611
662,Samira SCHNÜRIGER,01 FEB 1995,SUI,1060,Marathon [Half Marathon],https://www.worldathletics.org/athletes/switzerland/samira-schnuriger-14599276
663,Heather KAMPF,19 JAN 1987,USA,1060,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/heather-kampf-014309194
664,Marijke DE VISSER,15 JAN 1993,NED,1059,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/marijke-de-visser-014482159
665,Emma HUSTON,,USA,1059,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/emma-huston-014522897
666,Weifen CHEN,02 JUN 1985,CHN,1059,Marathon,https://www.worldathletics.org/athletes/pr-of-china/weifen-chen-014266664
667,Maryna NEMCHENKO,09 MAY 1996,UKR,1059,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ukraine/maryna-nemchenko-14532611
668,Beata POPADIAK,1993,POL,1059,Marathon,https://www.worldathletics.org/athletes/poland/beata-popadiak-014721786
669,Jeralyn POE,,USA,1058,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/jeralyn-poe-014649705
670,Lexie GREITZER,,USA,1058,Marathon,https://www.worldathletics.org/athletes/united-states/lexie-greitzer-014882175
671,Eriko OTSUKA,20 JUL 1992,JPN,1058,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/eriko-otsuka-014654021
672,Alessia TUCCITTO,26 OCT 1997,ITA,1057,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/alessia-tuccitto-014706513
673,Marta FABRIS,06 JAN 1991,ITA,1057,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/marta-fabris-014881393
674,Shewaye WOLDE WOLDEMESKEL,1993,ETH,1057,Marathon,https://www.worldathletics.org/athletes/ethiopia/shewaye-wolde-woldemeskel-014525946
675,Faxian DOU,24 APR 1997,CHN,1057,Marathon,https://www.worldathletics.org/athletes/pr-of-china/faxian-dou-014702481
676,Mei Zhen LI,,CHN,1056,Marathon,https://www.worldathletics.org/athletes/pr-of-china/mei-zhen-li-15056125
677,Kaylee FLANAGAN,08 MAY 1995,USA,1056,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kaylee-flanagan-014629834
678,Zhanna MAMAZHANOVA,26 JAN 1994,KAZ,1056,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kazakhstan/zhanna-mamazhanova-14498228
679,Ayumi MORITA,17 APR 1996,JPN,1056,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ayumi-morita-014809702
680,Rachel MCGUINNESS,15 FEB 1989,GBR,1055,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/rachel-mcguinness-14845746
681,Fortunate CHIDZIVO,16 MAR 1987,ZIM,1055,Marathon,https://www.worldathletics.org/athletes/zimbabwe/fortunate-chidzivo-14593941
682,Jill HOLTERMAN,11 SEP 1991,NED,1055,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/jill-holterman-014370468
683,Katalin KOVÁCS-GARAMI,27 NOV 1979,HUN,1055,Marathon,https://www.worldathletics.org/athletes/hungary/katalin-kovacs-garami-14281554
684,Elisabetta IAVARONE,15 SEP 1991,ITA,1055,Marathon,https://www.worldathletics.org/athletes/italy/elisabetta-iavarone-014794690
685,Dan FENG,04 JAN 2000,CHN,1054,Marathon,https://www.worldathletics.org/athletes/pr-of-china/dan-feng-15058844
686,Lina KIRILIUK,06 JUL 1996,LTU,1054,Marathon,https://www.worldathletics.org/athletes/lithuania/lina-kiriliuk-014826006
687,Holly CLARKE,,USA,1054,Marathon,https://www.worldathletics.org/athletes/united-states/holly-clarke-014467124
688,Lily ANDERSON,,USA,1054,Marathon,https://www.worldathletics.org/athletes/united-states/lily-anderson-014691171
689,Sanae ACHAHBAR,14 MAR 1985,MAR,1054,Marathon,https://www.worldathletics.org/athletes/morocco/sanae-achahbar-014290768
690,Tammy HSIEH,15 JUL 1990,USA,1054,Marathon,https://www.worldathletics.org/athletes/united-states/tammy-hsieh-14999323
691,Shuihua ZHANG,10 FEB 1991,CHN,1053,Marathon,https://www.worldathletics.org/athletes/pr-of-china/shuihua-zhang-14920319
692,Yukie MATSUMURA,18 APR 1988,JPN,1053,Marathon,https://www.worldathletics.org/athletes/japan/yukie-matsumura-014453623
693,Oksana AKIMENKOVA,19 SEP 1986,RUS,1052,Marathon,https://www.worldathletics.org/athletes/russia/oksana-akimenkova-014544395
694,Chloe REITZ,13 DEC 1991,FRA,1052,Marathon,https://www.worldathletics.org/athletes/france/chloe-reitz-014738942
695,Grace LYNCH,11 OCT 1993,IRL,1052,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/grace-lynch-14640969
696,Zuolan HUANG,02 JUN 1999,CHN,1051,Marathon,https://www.worldathletics.org/athletes/pr-of-china/zuolan-huang-014750681
697,Kaitlyn PEALE,16 AUG 1989,USA,1051,Marathon,https://www.worldathletics.org/athletes/united-states/kaitlyn-peale-014318679
698,Eun-mi KIM,25 JUL 1992,KOR,1051,Marathon [Half Marathon],https://www.worldathletics.org/athletes/korea/eun-mi-kim-014429253
699,Sophia KING,11 APR 1996,USA,1051,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sophia-king-15005352
700,Kimberly KREZONOSKI,,CAN,1051,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/kimberly-krezonoski-15095957
701,Dulce FÉLIX,23 OCT 1982,POR,1050,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/dulce-felix-014294876
702,Mary DENHOLM,27 APR 1987,USA,1050,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/mary-denholm-15026476
703,Caroline WILLIAMS,,USA,1050,Marathon,https://www.worldathletics.org/athletes/united-states/caroline-williams-014943331
704,Hanna VANDENBUSSCHE,03 JUL 1987,BEL,1049,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/hanna-vandenbussche-014329863
705,Taylor DARE,,USA,1049,Marathon,https://www.worldathletics.org/athletes/united-states/taylor-dare-014875828
706,Yekaterina TUNGUSKOVA,10 MAY 1988,UZB,1049,Marathon,https://www.worldathletics.org/athletes/uzbekistan/yekaterina-tunguskova-14330184
707,Nina VOELCKEL,06 FEB 1999,GER,1048,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/nina-voelckel-14917562
708,Ava NUTTALL,18 SEP 2001,USA,1048,Marathon,https://www.worldathletics.org/athletes/united-states/ava-nuttall-14972783
709,Christina WELSH,,USA,1048,Marathon,https://www.worldathletics.org/athletes/united-states/christina-welsh-014782114
709,Stephanie ROUSE,30 DEC 1989,USA,1048,Marathon,https://www.worldathletics.org/athletes/united-states/stephanie-rouse-14478863
711,Michelle KREZONOSKI,1993,CAN,1048,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/michelle-krezonoski-014480294
712,Liza HOWARD,29 MAY 1988,CAN,1047,Marathon,https://www.worldathletics.org/athletes/canada/liza-howard-14361852
713,Fanny OROPEZA,,MEX,1047,Marathon,https://www.worldathletics.org/athletes/mexico/fanny-oropeza-15067250
714,Stephanie BRUCE,14 JAN 1984,USA,1046,Marathon,https://www.worldathletics.org/athletes/united-states/stephanie-bruce-014320297
715,Ella MCCARTNEY,16 SEP 1988,AUS,1046,Marathon,https://www.worldathletics.org/athletes/australia/ella-mccartney-14988962
716,Rosie EDWARDS,20 AUG 1988,GBR,1046,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/rosie-edwards-14274969
717,Tomomi SAWAHATA,03 FEB 1993,JPN,1046,Marathon,https://www.worldathletics.org/athletes/japan/tomomi-sawahata-014675604
718,Marinela NINEVA,04 JAN 1993,BUL,1046,Marathon,https://www.worldathletics.org/athletes/bulgaria/marinela-nineva-014632743
719,Shannon SMITH,,USA,1046,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/shannon-smith-15065668
720,Kasumi YOSHIDA,16 FEB 1995,JPN,1046,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kasumi-yoshida-014812786
721,Hong PAN,19 APR 1995,CHN,1045,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/hong-pan-014502068
722,Flannery DAVIS,31 JUL 1994,USA,1045,Marathon,https://www.worldathletics.org/athletes/united-states/flannery-davis-14892351
723,Amelia KEYSER-GIBSON,10 JUN 1996,USA,1045,Marathon,https://www.worldathletics.org/athletes/united-states/amelia-keyser-gibson-14695747
724,Stephanie SHERMAN,,USA,1045,Marathon,https://www.worldathletics.org/athletes/united-states/stephanie-sherman-014774481
725,Yelena TOLSTYKH,01 JAN 1984,RUS,1045,Marathon,https://www.worldathletics.org/athletes/russia/yelena-tolstykh-014858334
726,Beth MCKENZIE,30 JAN 1980,AUS,1045,Marathon,https://www.worldathletics.org/athletes/australia/beth-mckenzie-14861639
727,Madison OFFSTEIN,,USA,1044,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/madison-offstein-014651823
728,Kaylee BOGINA,,USA,1044,Marathon,https://www.worldathletics.org/athletes/united-states/kaylee-bogina-014706048
729,Carrie MACK,,USA,1044,Marathon,https://www.worldathletics.org/athletes/united-states/carrie-mack-014634516
730,Kelsey BRUCE,27 OCT 1992,USA,1044,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kelsey-bruce-014500344
731,Carmen Patricia MARTINEZ AGUILAR,26 DEC 1982,PAR,1043,Marathon,https://www.worldathletics.org/athletes/paraguay/carmen-patricia-martinez-aguilar-014380340
732,Rosa MORIELLO,09 JUL 1992,USA,1043,Marathon,https://www.worldathletics.org/athletes/united-states/rosa-moriello-014366630
732,Nontokozo MKHIZE,17 JUL 1992,RSA,1043,Marathon,https://www.worldathletics.org/athletes/south-africa/nontokozo-mkhize-014849469
734,Juan XIONG,05 JUL 1988,CHN,1043,Marathon,https://www.worldathletics.org/athletes/pr-of-china/juan-xiong-15054253
735,Meriah EARLE,21 MAY 1978,USA,1043,Marathon,https://www.worldathletics.org/athletes/united-states/meriah-earle-14309462
736,Jessica CRAIG,11 MAY 1990,GBR,1043,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/jessica-craig-014476599
737,Sanna MUSTONEN,06 DEC 1991,SWE,1042,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/sanna-mustonen-014302228
738,Marie BOUCHARD,07 DEC 1993,FRA,1042,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/marie-bouchard-014426665
739,Elena SILVESTRE,14 JUL 1987,ESP,1042,Marathon,https://www.worldathletics.org/athletes/spain/elena-silvestre-014586678
740,Maaike VAN GELDER,27 DEC 1991,NED,1042,Marathon,https://www.worldathletics.org/athletes/netherlands/maaike-van-gelder-15002375
741,Sheila CHEBET,10 OCT 1997,KEN,1042,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/sheila-chebet-14859954
742,Emma SPENCER,16 JAN 1990,USA,1042,Marathon,https://www.worldathletics.org/athletes/united-states/emma-spencer-014401797
743,Neja KRŠINAR,27 MAR 1991,SLO,1042,Marathon [Half Marathon],https://www.worldathletics.org/athletes/slovenia/neja-krsinar-14548663
744,Hannah CHAU,28 MAY 2000,USA,1042,Marathon,https://www.worldathletics.org/athletes/united-states/hannah-chau-014889954
745,Salome BRUN,04 JAN 1997,FRA,1041,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/salome-brun-15049169
746,Anastasya SLEPNEVA,11 JUL 1989,RUS,1041,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/anastasya-slepneva-014297202
747,Jila DAWA,02 JAN 1998,CHN,1041,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/jila-dawa-014663879
748,Natalya LEONTYEVA,05 JUL 1987,RUS,1041,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/natalya-leontyeva-14298440
749,Lisa FUCHS,1991,GER,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/lisa-fuchs-014890317
750,Kaitlin DONNER,1989,USA,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/kaitlin-donner-014554054
751,Lihua NIU,14 OCT 1999,CHN,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/lihua-niu-014800534
752,Mireia GUARNER,02 SEP 1992,ESP,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/mireia-guarner-014261365
753,Hayat BENHIMA,13 JAN 1992,MAR,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/hayat-benhima-14388436
754,Sally CROWTHER,,USA,1040,Marathon,https://www.worldathletics.org/athletes/united-states/sally-crowther-15011715
755,Ayumi YOKOTA,19 AUG 1988,JPN,1040,Marathon,https://www.worldathletics.org/athletes/japan/ayumi-yokota-014970092
755,Emanuela MAZZEI,20 OCT 1977,ITA,1040,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/emanuela-mazzei-14731344
757,Mariya REZNICHENKO,28 MAR 1995,RUS,1039,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/mariya-reznichenko-014852963
758,Hailey BOWES,08 FEB 1999,USA,1039,Marathon,https://www.worldathletics.org/athletes/united-states/hailey-bowes-14829339
759,Miharu SHIMOKADO,24 APR 1990,JPN,1039,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/miharu-shimokado-014383735
760,Haihua DONG,17 OCT 2000,CHN,1039,Marathon,https://www.worldathletics.org/athletes/pr-of-china/haihua-dong-014811655
761,Elizabeth BIGELOW,,USA,1039,Marathon,https://www.worldathletics.org/athletes/united-states/elizabeth-bigelow-014610398
762,Sara LOPEZ,,USA,1039,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sara-lopez-15016361
763,Natsuki OGAWA,22 SEP 1999,JPN,1039,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/natsuki-ogawa-014886110
764,Erica LECH,01 JUL 1977,SWE,1039,Marathon,https://www.worldathletics.org/athletes/sweden/erica-lech-014669490
765,Megan O'NEIL,07 JUN 1996,USA,1038,Marathon,https://www.worldathletics.org/athletes/united-states/megan-oneil-14705966
766,Nicole URRA,17 APR 1999,CHI,1038,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chile/nicole-urra-014664416
767,Yesica MAS,22 JAN 1990,ESP,1038,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/yesica-mas-014623742
768,Yetsehay DESALEGN,28 OCT 1991,ETH,1038,Marathon,https://www.worldathletics.org/athletes/ethiopia/yetsehay-desalegn-014443739
768,Adrian WALSH,,USA,1038,Marathon,https://www.worldathletics.org/athletes/united-states/adrian-walsh-014582009
770,Shiho KANESHIGE,07 JUN 1989,JPN,1038,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shiho-kaneshige-014766316
771,Nicolette ST. LAWRENCE,09 DEC 1992,USA,1038,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/nicolette-st-lawrence-14754257
772,Johanna BÄCKLUND,09 JUN 1985,SWE,1038,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/johanna-backlund-014537583
773,Alyssa MCELHENY,05 MAY 1991,USA,1037,Marathon,https://www.worldathletics.org/athletes/united-states/alyssa-mcelheny-14668987
774,Emilee RISTEEN,06 SEP 1995,USA,1037,Marathon,https://www.worldathletics.org/athletes/united-states/emilee-risteen-15026479
775,Giulia SOMMI,01 JUN 1987,ITA,1036,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/giulia-sommi-014861605
776,Rachel HODGKINSON,1992,GBR,1036,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/rachel-hodgkinson-15075341
777,Kasumi NISHIHARA,01 MAR 1989,JPN,1036,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kasumi-nishihara-014287422
778,Wei LI,02 DEC 1992,CHN,1036,Marathon,https://www.worldathletics.org/athletes/pr-of-china/wei-li-14863388
779,Corinna COENNING,1991,GER,1036,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/corinna-coenning-014372471
780,Mai FUJISAWA,21 SEP 1974,JPN,1036,Marathon,https://www.worldathletics.org/athletes/japan/mai-fujisawa-014330757
781,Melissah GIBSON,1984,AUS,1035,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/melissah-gibson-14640515
782,Beatriz Elena GARCIA,22 OCT 1993,MEX,1035,Marathon,https://www.worldathletics.org/athletes/mexico/beatriz-elena-garcia-014414275
783,Monica CHERUTO,,KEN,1035,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/monica-cheruto-014852265
784,Arisa NAKAO,03 JUL 2000,JPN,1035,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/arisa-nakao-014899671
785,Rieko KOSHI,01 MAY 1979,JPN,1035,Marathon,https://www.worldathletics.org/athletes/japan/rieko-koshi-014974096
786,Augustine EMERAUX-LOMBARD,09 FEB 1998,FRA,1034,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/augustine-emeraux-lombard-014796669
786,Hanami KOGA,02 NOV 2000,JPN,1034,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/hanami-koga-014929317
788,Jennifer POPE,,USA,1034,Marathon,https://www.worldathletics.org/athletes/united-states/jennifer-pope-15008871
789,Camille CHAIGNEAU,08 OCT 1987,FRA,1034,Marathon,https://www.worldathletics.org/athletes/france/camille-chaigneau-014732951
790,Obsie BIRRU,27 MAY 1990,USA,1034,Marathon,https://www.worldathletics.org/athletes/united-states/obsie-birru-14361076
791,Irene LORENZO,21 FEB 1990,ESP,1034,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/irene-lorenzo-014261180
792,Catherine CHEROTICH,,KEN,1033,Marathon,https://www.worldathletics.org/athletes/kenya/catherine-cherotich-15036075
793,Sally O'GORMAN,15 APR 1994,GBR,1033,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/sally-ogorman-14647112
