Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
578,Gantulga DAMBADARJAA,03 FEB 1989,MGL,1118,Marathon,https://www.worldathletics.org/athletes/mongolia/gantulga-dambadarjaa-14446003
579,Shadrack KIMINING,10 FEB 1996,KEN,1117,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/shadrack-kimining-014780436
580,Nicolás CUESTAS,08 DEC 1986,URU,1117,Marathon [Half Marathon],https://www.worldathletics.org/athletes/uruguay/nicolas-cuestas-14230856
581,Yousheng GUAN,04 APR 1993,CHN,1117,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yousheng-guan-014750664
582,Ezekiel CHEPKOROM,02 AUG 1992,UGA,1117,Marathon,https://www.worldathletics.org/athletes/uganda/ezekiel-chepkorom-014677932
583,Derlys AYALA,07 JAN 1990,PAR,1117,Marathon,https://www.worldathletics.org/athletes/paraguay/derlys-ayala-14216107
584,Stephen MUNGATHIA,,KEN,1116,Marathon,https://www.worldathletics.org/athletes/kenya/stephen-mungathia-014791575
585,Daisuke UEKADO,11 DEC 1993,JPN,1116,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/daisuke-uekado-014606481
586,Gilbert MUGE,19 SEP 1993,KEN,1116,Marathon,https://www.worldathletics.org/athletes/kenya/gilbert-muge-14782793
587,Luuk MAAS,26 AUG 1999,NED,1116,Marathon,https://www.worldathletics.org/athletes/netherlands/luuk-maas-014758770
588,Yoshihiro MAEDA,05 JUN 2000,JPN,1116,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yoshihiro-maeda-014854874
589,Duncan PERRILLAT,10 AUG 1993,FRA,1116,Marathon,https://www.worldathletics.org/athletes/france/duncan-perrillat-014489970
590,Wataru TOCHIGI,08 MAY 1995,JPN,1116,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/wataru-tochigi-014669127
590,Kira MIGITA,19 DEC 1998,JPN,1116,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/kira-migita-014829383
592,Richard KIPROP,03 APR 1989,KEN,1116,Marathon,https://www.worldathletics.org/athletes/kenya/richard-kiprop-014534188
593,Justino PEDRO DA SILVA,01 JUN 1985,BRA,1116,Marathon,https://www.worldathletics.org/athletes/brazil/justino-pedro-da-silva-14483444
594,Yuki NAKAMURA,24 JUL 1995,JPN,1115,Marathon,https://www.worldathletics.org/athletes/japan/yuki-nakamura-014608096
595,Sendeku Alelgn AMOGNE,12 SEP 1995,ETH,1115,Marathon,https://www.worldathletics.org/athletes/ethiopia/sendeku-alelgn-amogne-15085048
596,Caden SHIELDS,07 AUG 1988,NZL,1115,Marathon,https://www.worldathletics.org/athletes/new-zealand/caden-shields-014363062
597,Adil OULAD LIDAME,02 FEB 1982,MAR,1115,Marathon,https://www.worldathletics.org/athletes/morocco/adil-oulad-lidame-014212417
598,Ronald Kiprotich KIRUI,06 DEC 1998,KEN,1114,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/ronald-kiprotich-kirui-014758177
599,Pedro GOMEZ,08 JUN 1987,ARG,1114,Marathon,https://www.worldathletics.org/athletes/argentina/pedro-gomez-14763361
600,Kegu YANG,02 JUN 2000,CHN,1114,Marathon,https://www.worldathletics.org/athletes/pr-of-china/kegu-yang-014754426
601,Johannes MOTSCHMANN,03 AUG 1994,GER,1114,Marathon,https://www.worldathletics.org/athletes/germany/johannes-motschmann-14429728
602,Leonid LATSEPOV,22 MAR 1998,EST,1114,Marathon,https://www.worldathletics.org/athletes/estonia/leonid-latsepov-014681745
603,Tsegaye MEKONNEN,15 JUN 1995,ETH,1114,Marathon,https://www.worldathletics.org/athletes/ethiopia/tsegaye-mekonnen-014535007
604,Dominic Chemut KIPTARUS,19 AUG 1996,KEN,1114,Marathon,https://www.worldathletics.org/athletes/kenya/dominic-chemut-kiptarus-014643559
605,John KIMAIYO,,KEN,1113,Marathon,https://www.worldathletics.org/athletes/kenya/john-kimaiyo-15112794
606,Shun YUZAWA,21 SEP 1996,JPN,1113,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shun-yuzawa-014731435
607,Cristhian ZAMORA,15 JAN 1991,URU,1113,Marathon [Half Marathon],https://www.worldathletics.org/athletes/uruguay/cristhian-zamora-14663009
608,Belay Asefa BEDADA,17 JUN 1992,ETH,1113,Marathon,https://www.worldathletics.org/athletes/ethiopia/belay-asefa-bedada-014523697
609,David RONO,1994,KEN,1113,Marathon,https://www.worldathletics.org/athletes/kenya/david-rono-14885399
610,Taira KATO,02 MAY 1993,JPN,1113,Marathon,https://www.worldathletics.org/athletes/japan/taira-kato-014630210
611,Muleta MEDA,,ETH,1113,Marathon,https://www.worldathletics.org/athletes/ethiopia/muleta-meda-014697855
612,Takuma TAKEMURA,05 DEC 2000,JPN,1113,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/takuma-takemura-014899990
613,Silas KIPROTICH,,KEN,1112,Marathon,https://www.worldathletics.org/athletes/kenya/silas-kiprotich-15044081
614,Awet HABTE,29 SEP 1997,ERI,1111,Marathon [Half Marathon],https://www.worldathletics.org/athletes/eritrea/awet-habte-014647861
615,Gebrie ERIKHUN,11 SEP 1997,ETH,1111,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/gebrie-erikhun-14999368
616,Man SINGH,20 JUN 1989,IND,1111,Marathon,https://www.worldathletics.org/athletes/india/man-singh-014498294
617,Andrew BUCHANAN,10 APR 1991,AUS,1111,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/andrew-buchanan-14446838
618,Mohamed EL GHAZOUANY,02 SEP 1995,MAR,1111,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/mohamed-el-ghazouany-15011630
619,Shengo KEBEDE,02 NOV 1989,ETH,1111,Marathon,https://www.worldathletics.org/athletes/ethiopia/shengo-kebede-14547551
620,Luke KIBET,01 FEB 1995,KEN,1111,Marathon,https://www.worldathletics.org/athletes/kenya/luke-kibet-014818200
621,George MBUGUA NGURE,01 SEP 1981,KEN,1111,Marathon,https://www.worldathletics.org/athletes/kenya/george-mbugua-ngure-14520477
622,Felix KIRUI,1986,KEN,1110,Marathon,https://www.worldathletics.org/athletes/kenya/felix-kirui-14615168
623,Samuel FREIRE,28 AUG 1990,CPV,1110,Marathon [Half Marathon],https://www.worldathletics.org/athletes/cabo-verde/samuel-freire-14531981
624,Takuya FUJIKAWA,17 DEC 1992,JPN,1110,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/takuya-fujikawa-014444393
625,Takeshi NISHIDA,10 APR 1998,JPN,1110,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/takeshi-nishida-014691964
626,Luka MUSEMBI,12 DEC 2000,KEN,1109,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/luka-musembi-014760044
627,Roy HOORNWEG,08 MAY 1989,NED,1109,Marathon,https://www.worldathletics.org/athletes/netherlands/roy-hoornweg-014213997
628,Richard DOUMA,17 APR 1993,NED,1109,Marathon,https://www.worldathletics.org/athletes/netherlands/richard-douma-014482181
629,Yakoub LABQUIRA,14 JUN 1994,MAR,1108,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/yakoub-labquira-14685147
630,Yudai SHIMAZU,28 MAR 2000,JPN,1108,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yudai-shimazu-014830601
631,Ferdinand CERECEDA,10 FEB 1995,PER,1108,Marathon,https://www.worldathletics.org/athletes/peru/ferdinand-cereceda-014965664
632,Omar HASSAN,11 NOV 1990,ART,1108,Marathon,https://www.worldathletics.org/athletes/athlete-refugee-team/omar-hassan-14763375
633,Giuseppe GERRATANA,08 NOV 1992,ITA,1108,Marathon,https://www.worldathletics.org/athletes/italy/giuseppe-gerratana-014375975
634,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,1107,Marathon [Half Marathon],https://www.worldathletics.org/athletes/turkey/ilham-tanui-ozbilen-014330373
635,Kei KATANISHI,18 MAR 1997,JPN,1107,Marathon,https://www.worldathletics.org/athletes/japan/kei-katanishi-014729679
636,Ryosuke NARA,07 OCT 1997,JPN,1107,Marathon,https://www.worldathletics.org/athletes/japan/ryosuke-nara-014765551
637,Blessing WAISON,14 SEP 1995,ZIM,1107,Marathon,https://www.worldathletics.org/athletes/zimbabwe/blessing-waison-15049385
638,Erenjia JIA,21 JUL 1993,CHN,1106,Marathon,https://www.worldathletics.org/athletes/pr-of-china/erenjia-jia-14821206
639,Amanuel MESEL,29 DEC 1990,ERI,1106,Marathon,https://www.worldathletics.org/athletes/eritrea/amanuel-mesel-14167408
640,Matías SILVA,27 OCT 1993,CHI,1106,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chile/matias-silva-014438221
641,Cairen SUOLANG,28 JUL 1999,CHN,1106,Marathon,https://www.worldathletics.org/athletes/pr-of-china/cairen-suolang-014694176
642,Abdu ENDRIS,07 AUG 1996,ETH,1106,Marathon,https://www.worldathletics.org/athletes/ethiopia/abdu-endris-14860935
643,Thomas KIPLAGAT,01 MAR 1987,KEN,1105,Marathon,https://www.worldathletics.org/athletes/kenya/thomas-kiplagat-014615167
644,Koki SATO,02 AUG 2001,JPN,1105,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/koki-sato-014883635
645,Yuya YAMASHITA,23 DEC 1991,JPN,1105,Marathon,https://www.worldathletics.org/athletes/japan/yuya-yamashita-014883514
646,Jesus AGGI,25 JAN 1994,MEX,1105,Marathon,https://www.worldathletics.org/athletes/mexico/jesus-aggi-14751848
647,Marcelo LAGUERA,12 JAN 1996,MEX,1104,Marathon [Half Marathon],https://www.worldathletics.org/athletes/mexico/marcelo-laguera-014739918
648,Tatsuya SUMIDE,28 SEP 1986,JPN,1104,Marathon,https://www.worldathletics.org/athletes/japan/tatsuya-sumide-014554642
649,Dinbushe SEBOKA,,ETH,1104,Marathon,https://www.worldathletics.org/athletes/ethiopia/dinbushe-seboka-15100073
650,Paul ONYIEGO,21 JUN 1999,KEN,1104,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/paul-onyiego-014748399
651,Takuya KITASAKI,05 MAR 1999,JPN,1104,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/takuya-kitasaki-14818178
652,Gilbert CHUMBA,06 JUL 1986,KEN,1104,Marathon,https://www.worldathletics.org/athletes/kenya/gilbert-chumba-014814957
653,Mathew KIPLAGAT,1988,KEN,1103,Marathon,https://www.worldathletics.org/athletes/kenya/mathew-kiplagat-014208316
654,Weldu Negash GEBRETSADIK,12 NOV 1986,NOR,1103,Marathon,https://www.worldathletics.org/athletes/norway/weldu-negash-gebretsadik-014471823
655,Daniel MESFUN,01 JAN 1988,USA,1103,Marathon,https://www.worldathletics.org/athletes/united-states/daniel-mesfun-14706461
656,Zelalem BACHA,10 JAN 1988,BRN,1102,Marathon [Half Marathon],https://www.worldathletics.org/athletes/bahrain/zelalem-bacha-014423974
657,Turner WILEY,17 APR 1993,USA,1102,Marathon,https://www.worldathletics.org/athletes/united-states/turner-wiley-14627160
658,Jonathan KIPTOO,04 AUG 1987,KEN,1102,Marathon,https://www.worldathletics.org/athletes/kenya/jonathan-kiptoo-014780857
659,Jonathan AKANKWASA,,UGA,1102,Marathon,https://www.worldathletics.org/athletes/uganda/jonathan-akankwasa-014985605
660,Naoki OKAMOTO,26 MAY 1984,JPN,1102,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/naoki-okamoto-014205213
660,Rafael Vicente LOZA BEJARANO,07 APR 1994,ECU,1102,Marathon,https://www.worldathletics.org/athletes/ecuador/rafael-vicente-loza-bejarano-14764199
662,Alem NIGUSE,,ETH,1102,Marathon,https://www.worldathletics.org/athletes/ethiopia/alem-niguse-15112915
663,Akito TERUI,11 MAY 1994,JPN,1102,Marathon,https://www.worldathletics.org/athletes/japan/akito-terui-014610393
664,Anubaike KUWAN,18 MAR 1996,CHN,1102,Marathon,https://www.worldathletics.org/athletes/pr-of-china/anubaike-kuwan-014702551
665,Ati NIANZHE,10 JUN 1996,CHN,1102,Marathon,https://www.worldathletics.org/athletes/pr-of-china/ati-nianzhe-14836453
666,Jared WARD,09 SEP 1988,USA,1101,Marathon,https://www.worldathletics.org/athletes/united-states/jared-ward-014455818
667,Simon TESFAY,15 MAR 1985,SUI,1101,Marathon,https://www.worldathletics.org/athletes/switzerland/simon-tesfay-14167399
668,Philemon KIPTANUI,1996,KEN,1101,Marathon,https://www.worldathletics.org/athletes/kenya/philemon-kiptanui-14914223
669,Kenta FUKUMURA,07 OCT 1994,JPN,1101,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kenta-fukumura-014610381
670,Ryotaro NATORI,21 JUL 1998,JPN,1101,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ryotaro-natori-014750952
671,Genta KURAMOTO,23 AUG 2001,JPN,1101,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/genta-kuramoto-014854828
672,Stepan KISELYOV,03 NOV 1986,RUS,1101,Marathon,https://www.worldathletics.org/athletes/russia/stepan-kiselyov-14222666
673,Abednego CHERUIYOT,09 FEB 1994,KEN,1100,Marathon,https://www.worldathletics.org/athletes/kenya/abednego-cheruiyot-14905830
674,Shinji YOSHIMOTO,08 SEP 1980,JPN,1100,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shinji-yoshimoto-014377524
675,Daniel Nghidinwa PAULUS,17 JAN 1997,NAM,1099,Marathon [Half Marathon],https://www.worldathletics.org/athletes/namibia/daniel-nghidinwa-paulus-14842088
676,Abdelaziz MERZOUGUI,30 AUG 1991,ESP,1099,Marathon,https://www.worldathletics.org/athletes/spain/abdelaziz-merzougui-014165696
677,Trevor HOFBAUER,08 MAR 1992,CAN,1099,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/trevor-hofbauer-14608824
678,Fikru FEYISA,,ETH,1099,Marathon,https://www.worldathletics.org/athletes/ethiopia/fikru-feyisa-15064170
679,Iraitz ARROSPIDE,05 AUG 1988,ESP,1099,Marathon,https://www.worldathletics.org/athletes/spain/iraitz-arrospide-014750276
680,Naoki SAITA,01 MAY 1993,JPN,1099,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/naoki-saita-014615072
681,Dongzhi SANGJI,10 NOV 1997,CHN,1099,Marathon,https://www.worldathletics.org/athletes/pr-of-china/dongzhi-sangji-014714456
682,Sisay FEKADU,,ETH,1099,Marathon,https://www.worldathletics.org/athletes/ethiopia/sisay-fekadu-014732991
683,Haimanot MATEB,18 APR 2001,ETH,1099,Marathon,https://www.worldathletics.org/athletes/ethiopia/haimanot-mateb-14758162
684,Yuki TSUTSUMI,16 APR 1993,JPN,1099,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuki-tsutsumi-014672585
685,Luis Miguel MASABANDA,13 JAN 1996,ECU,1099,Marathon,https://www.worldathletics.org/athletes/ecuador/luis-miguel-masabanda-014978707
686,Abraham MEDAHINE,,ERI,1098,Marathon,https://www.worldathletics.org/athletes/eritrea/abraham-medahine-15087441
687,Patrik WÄGELI,01 JAN 1991,SUI,1098,Marathon,https://www.worldathletics.org/athletes/switzerland/patrik-wageli-014497177
688,Abayneh AYELE,04 NOV 1987,ETH,1097,Marathon,https://www.worldathletics.org/athletes/ethiopia/abayneh-ayele-014441812
689,El Hadi LAAMECHE,05 MAR 1990,ALG,1097,Marathon [Half Marathon],https://www.worldathletics.org/athletes/algeria/el-hadi-laameche-014732952
690,Tilahun Ayele TARIKU,12 FEB 1991,ETH,1097,Marathon,https://www.worldathletics.org/athletes/ethiopia/tilahun-ayele-tariku-14678632
691,Connor WINTER,18 FEB 1993,USA,1097,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/connor-winter-014439436
692,Sishuang SHAO,05 FEB 2000,CHN,1097,Marathon,https://www.worldathletics.org/athletes/pr-of-china/sishuang-shao-014913507
693,Kiyoki YOKOSAWA,16 OCT 1999,JPN,1097,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kiyoki-yokosawa-014896268
694,Alvaro ABREU MARTIN,21 JUL 1990,DOM,1097,Marathon,https://www.worldathletics.org/athletes/dominican-republic/alvaro-abreu-martin-014377720
695,Kiros ASHENAFI,13 OCT 1997,ETH,1096,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/kiros-ashenafi-14181326
696,Haruka KAWAMURA,25 SEP 1999,JPN,1096,Marathon,https://www.worldathletics.org/athletes/japan/haruka-kawamura-014862183
697,Benard Kiptoo KOECH,28 DEC 1994,KEN,1096,Marathon,https://www.worldathletics.org/athletes/kenya/benard-kiptoo-koech-14615175
698,Onesphore NZIKWINKUNDA,10 JUN 1997,BDI,1096,Marathon [Half Marathon],https://www.worldathletics.org/athletes/burundi/onesphore-nzikwinkunda-14757820
698,Mathews LEETO,02 JUL 1990,RSA,1096,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/mathews-leeto-014466989
700,Ebrahim ALTAMIMI,,BRN,1096,Marathon,https://www.worldathletics.org/athletes/bahrain/ebrahim-altamimi-15007497
701,Samir BENALI,1988,MAR,1096,Marathon,https://www.worldathletics.org/athletes/morocco/samir-benali-14880057
702,Keita SHITARA,18 DEC 1991,JPN,1096,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/keita-shitara-014388856
703,Tadashi ISSHIKI,05 JUN 1994,JPN,1096,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tadashi-isshiki-014483456
704,Milton Rotich KIPLAGAT,29 MAR 1986,KEN,1096,Marathon,https://www.worldathletics.org/athletes/kenya/milton-rotich-kiplagat-014453474
705,Junichi TSUBOUCHI,22 AUG 1987,JPN,1095,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/junichi-tsubouchi-014206483
706,Guoxiong SU,26 MAY 1992,CHN,1095,Marathon,https://www.worldathletics.org/athletes/pr-of-china/guoxiong-su-014470078
707,Lucas NIEUWEBOER,01 OCT 1994,NED,1095,Marathon,https://www.worldathletics.org/athletes/netherlands/lucas-nieuweboer-014533960
708,Alexis GODEFROY,29 JUL 1994,FRA,1095,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/alexis-godefroy-014940197
709,Ilie Alexandru CORNESCHI,17 JUL 1991,ROU,1095,Marathon,https://www.worldathletics.org/athletes/romania/ilie-alexandru-corneschi-14373612
710,Michael MUTAI,08 JUN 1983,KEN,1094,Marathon,https://www.worldathletics.org/athletes/kenya/michael-mutai-14884624
711,Merhawi GHEBRESELASSIE,1998,ERI,1094,Marathon [Half Marathon],https://www.worldathletics.org/athletes/eritrea/merhawi-ghebreselassie-014704125
712,Kazuto KAWABATA,20 DEC 1995,JPN,1094,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/kazuto-kawabata-014562702
713,Akihiro KANEKO,07 MAR 1994,JPN,1094,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/akihiro-kaneko-014731446
714,Kamil JASTRZĘBSKI,26 AUG 1992,POL,1094,Marathon,https://www.worldathletics.org/athletes/poland/kamil-jastrzebski-014472362
715,Meshack Kiprop KOECH,27 JUL 1989,KEN,1094,Marathon,https://www.worldathletics.org/athletes/kenya/meshack-kiprop-koech-14764086
716,Yuki TAKAMIYA,02 DEC 1987,JPN,1093,Marathon,https://www.worldathletics.org/athletes/japan/yuki-takamiya-014206154
717,Colin BENNIE,03 JUN 1995,USA,1093,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/colin-bennie-14490952
718,Tatsuya OIKE,18 MAY 1990,JPN,1093,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tatsuya-oike-014441867
719,Augustino Paulo SULLE,13 OCT 1997,TAN,1093,Marathon,https://www.worldathletics.org/athletes/tanzania/augustino-paulo-sulle-14757531
720,Takuya KUMASHIRO,15 MAR 1995,JPN,1093,Marathon,https://www.worldathletics.org/athletes/japan/takuya-kumashiro-014689033
721,Andreas VOJTA,09 JUN 1989,AUT,1093,Marathon [Half Marathon],https://www.worldathletics.org/athletes/austria/andreas-vojta-014373239
722,Anouar EL GHOUZ,1990,MAR,1092,Marathon,https://www.worldathletics.org/athletes/morocco/anouar-el-ghouz-14629034
723,Chesari Kirui JACOB,06 APR 1984,KEN,1092,Marathon,https://www.worldathletics.org/athletes/kenya/chesari-kirui-jacob-014372030
724,Peter HERZOG,01 AUG 1987,AUT,1092,Marathon [Half Marathon],https://www.worldathletics.org/athletes/austria/peter-herzog-014748637
725,Abdelkarim BEN ZAHRA,27 OCT 1998,MAR,1092,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/abdelkarim-ben-zahra-014707140
726,Jose Luis SANTANA MARIN,26 SEP 1989,MEX,1092,Marathon,https://www.worldathletics.org/athletes/mexico/jose-luis-santana-marin-14721049
727,Shota SAITO,17 JAN 1993,JPN,1092,Marathon,https://www.worldathletics.org/athletes/japan/shota-saito-014511441
728,Mario BAUERNFEIND,1991,AUT,1092,Marathon,https://www.worldathletics.org/athletes/austria/mario-bauernfeind-014573498
729,Justin KENT,30 APR 1992,CAN,1092,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/justin-kent-14426684
730,Archie CASTEEL,13 AUG 1996,SWE,1091,Marathon,https://www.worldathletics.org/athletes/sweden/archie-casteel-014608938
731,Iskander YADGAROV,02 MAR 1991,RUS,1091,Marathon,https://www.worldathletics.org/athletes/russia/iskander-yadgarov-14560334
